Petfinder-ID,Name,Size,Gender,Age,Color,Breed,Category_x,Intelligence-Ranking_x,Intelligence-Category_x,Size-Category_x,Longevity_x,Total-Cost($)_x,Purchase-Cost($)_x,Food-Cost($)_x,Category_y,Intelligence-Ranking_y,Intelligence-Category_y,Size-Category_y,Longevity_y,Total-Cost($)_y,Purchase-Cost($)_y,Food-Cost($)_y,Cost-Category_x,Category,Intelligence-Ranking,Intelligence-Category,Size-Category,Longevity,Total-Cost($),Purchase-Cost($),Food-Cost($),Cost-Category_y
69782550,Wanda,Small,Female,Adult,Tricolor,Poodle,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,High-End,Non-Sporting,2,Brightest,Medium,11.95,18382,900,4783,Budget
69782554,Koda,Medium,Male,Adult,Yellow,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69782565,Willa,Large,Female,Adult,Black,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69782572,A Jinkies,Medium,Male,Baby,Gray,American Staffordshire Terrier,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Mid-Price,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Saver
69782576,Jack,Small,Male,Baby,Gray,Yorkshire Terrier,Toy,27,Above-Average,Small,12.6,17944,1057,3508,Toy,27,Above-Average,Small,12.6,17944,1057,3508,High-End,Toy,27,Above-Average,Small,12.6,17944,1057,3508,Budget
69782577,Mango,Medium,Male,Young,Brown,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69782605,Jill,Small,Female,Baby,Brown,Yorkshire Terrier,Toy,27,Above-Average,Small,12.6,17944,1057,3508,Toy,27,Above-Average,Small,12.6,17944,1057,3508,High-End,Toy,27,Above-Average,Small,12.6,17944,1057,3508,Budget
69782617,Pumpkaboo A160479,Medium,Female,Baby,Black,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69782639,Hoppip A160516,Medium,Female,Young,Gray,Staffordshire Bull Terrier,Terrier,49,Average,Medium,12.05,18772,1145,4823,Terrier,49,Average,Medium,12.05,18772,1145,4823,High-End,Terrier,49,Average,Medium,12.05,18772,1145,4823,Budget
69782644,Pinaapple,Medium,Male,Young,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69782645,Billy,Small,Male,Baby,Black,Shih Tzu,Toy,70,Low,Small,13.2,18264,583,3675,Toy,70,Low,Small,13.2,18264,583,3675,High-End,Toy,70,Low,Small,13.2,18264,583,3675,Budget
69782649,Spoink A160501,Medium,Female,Baby,White,Pointer,Sporting,43,Average,Large,12.42,21049,294,7565,Sporting,43,Average,Large,12.42,21049,294,7565,High-End,Sporting,43,Average,Large,12.42,21049,294,7565,High-End
69782657,Snorlax A160487,Medium,Male,Young,Brown,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69782658,CHIP,Medium,Male,Young,Black,Ibizan Hound,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Mid-Price,Hound,53,Average,Large,10.793529411764707,15161,1500,4688,Saver
69782841,Surskit A160504,Large,Male,Young,Brindle,Bulldog,Non-Sporting,78,Low,Medium,6.29,11977,2680,2518,Non-Sporting,78,Low,Medium,6.29,11977,2680,2518,Budget,Non-Sporting,78,Low,Medium,6.29,11977,2680,2518,Mid-Price
69782842,Rudy,Medium,Male,Adult,White,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69782847,Clarice,Small,Female,Baby,Black,Standard Schnauzer,Working,18,Excellent,Medium,9.465909090909092,18211,855,5379,Working,18,Excellent,Medium,9.465909090909092,18211,855,5379,High-End,Working,18,Excellent,Medium,9.465909090909092,18211,855,5379,Budget
69782851,Juliet,Medium,Female,Baby,Brown,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69782863,Hat Trick,Large,Male,Young,Black,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69782873,Manchester Terriery,Medium,Male,Adult,White,American Staffordshire Terrier,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Mid-Price,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Saver
69782875,Kevin,Large,Male,Adult,Yellow,American Staffordshire Terrier,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Mid-Price,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Saver
69782880,Boy Boy Jr,Large,Male,Baby,Black,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69782881,Lucian,Small,Male,Adult,Yellow,Yorkshire Terrier,Toy,27,Above-Average,Small,12.6,17944,1057,3508,Toy,27,Above-Average,Small,12.6,17944,1057,3508,High-End,Toy,27,Above-Average,Small,12.6,17944,1057,3508,Budget
69782886,Harry,Medium,Male,Young,Black,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69782896,Willow,Medium,Female,Young,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69782920,Swiftie,Medium,Female,Baby,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69782921,Damien AKA Day Day (COH-A-8126),Small,Male,Senior,White,Chinese Crested,Toy,61,Fair,Small,10.08,16868,538,3380,Toy,61,Fair,Small,10.08,16868,538,3380,Mid-Price,Toy,61,Fair,Small,10.08,16868,538,3380,Saver
69782925,Coco,Small,Female,Baby,Black,Dachshund,Hound,49,Average,Small,12.63,17350,423,3517,Hound,49,Average,Small,12.63,17350,423,3517,Mid-Price,Hound,49,Average,Small,12.63,17350,423,3517,Saver
69782993,Sweet Bear -Urgent/ Donations Needed,Medium,Male,Adult,Apricot,Cocker Spaniel,Sporting,20,Excellent,Small,12.5,19888,465,6149,Sporting,20,Excellent,Small,12.5,19888,465,6149,High-End,Sporting,20,Excellent,Small,12.5,19888,465,6149,Budget
69783013,August,Medium,Female,Baby,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783024,Brownie,Small,Female,Baby,Black,Dachshund,Hound,49,Average,Small,12.63,17350,423,3517,Hound,49,Average,Small,12.63,17350,423,3517,Mid-Price,Hound,49,Average,Small,12.63,17350,423,3517,Saver
69783048,Honeythorn Gump,Medium,Male,Young,Black,Doberman Pinscher,Working,5,Brightest,Large,10.33,15929,790,4135,Working,5,Brightest,Large,10.33,15929,790,4135,Mid-Price,Working,5,Brightest,Large,10.33,15929,790,4135,Saver
69783126,Hawaiian Orchid,Small,Female,Adult,Yellow,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69783127,Microbat,Small,Male,Senior,Yellow,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69783137,Serge,Small,Male,Baby,Bicolor,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69783138,TAYLOR,Medium,Female,Baby,Brindle,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783143,Hazel,Medium,Female,Baby,Brindle,Chinese Shar Pei,Non-Sporting,51,Average,Medium,10.975999999999999,15294,840,3790,Non-Sporting,51,Average,Medium,10.975999999999999,15294,840,3790,Mid-Price,Non-Sporting,51,Average,Medium,10.975999999999999,15294,840,3790,Saver
69783144,Keita,Small,Male,Baby,Tricolor,Akita,Working,54,Average,Large,10.16,18217,1202,6188,Working,54,Average,Large,10.16,18217,1202,6188,High-End,Working,54,Average,Large,10.16,18217,1202,6188,Budget
69783147,Moku,Small,Male,Baby,Black,Akita,Working,54,Average,Large,10.16,18217,1202,6188,Working,54,Average,Large,10.16,18217,1202,6188,High-End,Working,54,Average,Large,10.16,18217,1202,6188,Budget
69783164,Max,Small,Male,Baby,Yellow,Dachshund,Hound,49,Average,Small,12.63,17350,423,3517,Hound,49,Average,Small,12.63,17350,423,3517,Mid-Price,Hound,49,Average,Small,12.63,17350,423,3517,Saver
69783166,Patrick,Small,Male,Baby,White,Akita,Working,54,Average,Large,10.16,18217,1202,6188,Working,54,Average,Large,10.16,18217,1202,6188,High-End,Working,54,Average,Large,10.16,18217,1202,6188,Budget
69783167,Snowball,Medium,Female,Baby,Black,Bernese Mountain Dog,Working,22,Excellent,Large,7.56,14032,1320,4605,Working,22,Excellent,Large,7.56,14032,1320,4605,Budget,Working,22,Excellent,Large,7.56,14032,1320,4605,Mid-Price
69783169,Mr. Fantastic,Medium,Male,Adult,Tricolor,Beagle,Hound,73,Low,Small,12.3,16777,288,3425,Hound,73,Low,Small,12.3,16777,288,3425,Mid-Price,Hound,73,Low,Small,12.3,16777,288,3425,Saver
69783170,Meg,Small,Female,Adult,Yellow,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69783171,Rain,Medium,Female,Baby,Brindle,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783172,Dexter,Medium,Male,Young,Brown,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69783174,HAZEL,Small,Female,Adult,Brown,Toy Fox Terrier,Toy,48,Average,Small,11.672941176470587,16868,460,3380,Toy,48,Average,Small,11.672941176470587,16868,460,3380,Mid-Price,Toy,48,Average,Small,11.672941176470587,16868,460,3380,Saver
69783211,Mickey,Medium,Male,Baby,Red,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69783212,Denver,Medium,Male,Young,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783214,Drew,Medium,Male,Baby,Brown,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783217,Denver,Medium,Male,Young,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783219,Ace,Large,Female,Young,Gray,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69783222,Denver,Medium,Male,Young,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783223,Lady Bug,Small,Female,Adult,Brindle,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69783231,Dave,Large,Male,Senior,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783244,Ben,Small,Male,Young,Bicolor,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69783342,Freddie,Medium,Male,Baby,Brown,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69783352,Freddie,Medium,Male,Baby,Brown,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69783355,Holly,Large,Female,Baby,Yellow,Great Pyrenees,Working,64,Fair,Large,10.0,16102,503,5484,Working,64,Fair,Large,10.0,16102,503,5484,Mid-Price,Working,64,Fair,Large,10.0,16102,503,5484,Saver
69783356,Abbey,Large,Female,Baby,Yellow,Great Pyrenees,Working,64,Fair,Large,10.0,16102,503,5484,Working,64,Fair,Large,10.0,16102,503,5484,Mid-Price,Working,64,Fair,Large,10.0,16102,503,5484,Saver
69783359,Buddy ,Small,Male,Senior,White,Bichon Frise,Non-Sporting,45,Average,Small,12.21,17063,693,3400,Non-Sporting,45,Average,Small,12.21,17063,693,3400,Mid-Price,Non-Sporting,45,Average,Small,12.21,17063,693,3400,Saver
69783365,Freddie,Medium,Male,Baby,Brown,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69783369,Fawn G/C,Large,Female,Baby,White,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783374,Lucy,Medium,Female,Young,Yellow,Bloodhound,Hound,75,Low,Large,6.75,11979,608,4111,Hound,75,Low,Large,6.75,11979,608,4111,Budget,Hound,75,Low,Large,6.75,11979,608,4111,Mid-Price
69783375,Champ,Large,Male,Young,Brown,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69783386,Freddie,Medium,Male,Baby,Brown,Bull Terrier,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Mid-Price,Terrier,66,Fair,Medium,10.21,16051,1085,4087,Saver
69783400,Joanie,Small,Female,Baby,Brown,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69783401,Josie,Medium,Female,Baby,Black,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69783405,Chicken Nugget Ark,Large,Female,Senior,White,American Staffordshire Terrier,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Mid-Price,Terrier,34,Above-Average,Medium,11.48,16605,1043,4224,Saver
69783408,Bricker Ark,Large,Male,Adult,Brindle,Plott,Hound,54,Average,Medium,10.793529411764707,19272,602,4852,Hound,54,Average,Medium,10.793529411764707,19272,602,4852,High-End,Hound,54,Average,Medium,10.793529411764707,19272,602,4852,Budget
69783409,Willow Soho,Large,Female,Adult,Gray,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783410,Whimberly Soho,Large,Female,Adult,Gray,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783412,Shawna New Caney the mini GSD,Medium,Female,Adult,Black,German Shepherd,Herding,3,Brightest,Large,9.73,15091,820,3895,Herding,3,Brightest,Large,9.73,15091,820,3895,Mid-Price,Herding,3,Brightest,Large,9.73,15091,820,3895,Saver
69783416,Fiona. G/C,Large,Female,Baby,White,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783440,Franie G/C,Medium,Female,Baby,White,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783443,Felicity. G.C,Large,Female,Baby,White,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783444,Parker,Large,Male,Young,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783490,Grace,Small,Female,Baby,Brown,Chihuahua,Toy,67,Fair,Small,16.5,22640,588,4594,Toy,67,Fair,Small,16.5,22640,588,4594,High-End,Toy,67,Fair,Small,16.5,22640,588,4594,High-End
69783491,Olivia,Medium,Female,Baby,Golden,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69783500,Lt. Dan (Danny),Large,Male,Young,Bicolor,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783503,Leo,Small,Male,Baby,Brindle,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69783504,Yoshi,Medium,Male,Baby,Brindle,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69783507,Kennedy,Medium,Female,Young,Yellow,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783513,Travis,Small,Male,Baby,Black,Cavalier King Charles Spaniel,Toy,44,Average,Small,11.29,16169,1017,3144,Toy,44,Average,Small,11.29,16169,1017,3144,Mid-Price,Toy,44,Average,Small,11.29,16169,1017,3144,Saver
69783527,Buddy,Large,Male,Adult,Black,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783532,Kelce,Small,Male,Baby,Golden,Cavalier King Charles Spaniel,Toy,44,Average,Small,11.29,16169,1017,3144,Toy,44,Average,Small,11.29,16169,1017,3144,Mid-Price,Toy,44,Average,Small,11.29,16169,1017,3144,Saver
69783535,Willow Soho,Large,Female,Adult,Gray,Labrador Retriever,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Sporting,7,Brightest,Medium,12.04,18422,810,4819,High-End,Sporting,7,Brightest,Medium,12.04,18422,810,4819,Budget
69783545,Fluffy,Small,Male,Young,White,Maltese,Toy,59,Fair,Small,12.25,16073,650,2410,Toy,59,Fair,Small,12.25,16073,650,2410,Mid-Price,Toy,59,Fair,Small,12.25,16073,650,2410,Saver
69783547,Taylor,Small,Female,Baby,Golden,Cavalier King Charles Spaniel,Toy,44,Average,Small,11.29,16169,1017,3144,Toy,44,Average,Small,11.29,16169,1017,3144,Mid-Price,Toy,44,Average,Small,11.29,16169,1017,3144,Saver
69783554,Tater tot trio,Medium,Female,Baby,Yellow,Cocker Spaniel,Sporting,20,Excellent,Small,12.5,19888,465,6149,Sporting,20,Excellent,Small,12.5,19888,465,6149,High-End,Sporting,20,Excellent,Small,12.5,19888,465,6149,Budget
69783556,Harlow,Medium,Female,Adult,Yellow,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69783566,Jason,Medium,Male,Baby,Brown,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69783572,Herman,Small,Male,Young,Brindle,Plott,Hound,54,Average,Medium,10.793529411764707,19272,602,4852,Hound,54,Average,Medium,10.793529411764707,19272,602,4852,High-End,Hound,54,Average,Medium,10.793529411764707,19272,602,4852,Budget
69783573,Rocky,Small,Male,Young,Black,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69783579,Maggie,Small,Female,Adult,Apricot,Parson Russell Terrier,Terrier,44,Average,Small,11.48,18078,528,3809,Terrier,44,Average,Small,11.48,18078,528,3809,High-End,Terrier,44,Average,Small,11.48,18078,528,3809,Budget
69783590,Blue ,Medium,Male,Young,Blue Merle,Australian Shepherd,Herding,42,Average,Medium,12.28,18524,565,4915,Herding,42,Average,Medium,12.28,18524,565,4915,High-End,Herding,42,Average,Medium,12.28,18524,565,4915,Budget
69783591,Sweeney Todd,Extra Large,Male,Baby,White,Great Dane,Working,48,Average,Large,6.96,12759,1040,4239,Working,48,Average,Large,6.96,12759,1040,4239,Budget,Working,48,Average,Large,6.96,12759,1040,4239,Mid-Price
